snapshot_date,office,race_id,state,primary_status,dem_candidate,dem_woman,dem_gender_basis,rep_candidate,rep_woman,rep_gender_basis,race_rating,dem_win_probability,rep_win_probability,expected_woman,notes,candidate_source,rating_source,gender_source,not_up_women_baseline
2026-08-29,House,IN-2,Indiana,Completed,Jamee Decio,1,Woman — Rutgers CAWP roster,Rudy Yakym,0,Man — inferred (not on CAWP women roster),Solid R,0.064759,0.935241,0.064759,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,IN-3,Indiana,Completed,Kelly Thompson,1,Woman — Rutgers CAWP roster,Marlin Stutzman,0,Man — inferred (not on CAWP women roster),Solid R,0.037430,0.962570,0.037430,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,IN-4,Indiana,Completed,Drew Cox,0,Man — inferred (not on CAWP women roster),Jim Baird,0,Man — inferred (not on CAWP women roster),Solid R,0.063904,0.936096,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,IN-5,Indiana,Completed,J.D. Ford,0,Man — inferred (not on CAWP women roster),Victoria Spartz,1,Woman — Rutgers CAWP roster,Solid R,0.149254,0.850746,0.850746,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,IN-6,Indiana,Completed,Cinde Wirth,1,Woman — Rutgers CAWP roster,Jefferson Shreve,0,Man — inferred (not on CAWP women roster),Solid R,0.040806,0.959194,0.040806,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-20,House,IN-7,Indiana,Completed,André Carson,0,Man — inferred (not on CAWP women roster),Patrick McAuley,0,Man — inferred (not on CAWP women roster),Solid D,1,0,0,,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://www.cookpolitical.com/ratings/house-race-ratings,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,IN-8,Indiana,Completed,Mary Allen,1,Woman — Rutgers CAWP roster,Mark Messmer,0,Man — inferred (not on CAWP women roster),Solid R,0.041709,0.958291,0.041709,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,IN-9,Indiana,Completed,Brad Meyer,0,Man — inferred (not on CAWP women roster),Erin Houchin,1,Woman — Rutgers CAWP roster,Solid R,0.056310,0.943690,0.943690,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,IA-1,Iowa,Completed,Christina Bohannan,1,Woman — Rutgers CAWP roster,Mariannette Miller-Meeks,1,Woman — Rutgers CAWP roster,Toss-up,0.760000,0.240000,1.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,IA-2,Iowa,Completed,Lindsay James,1,Woman — Rutgers CAWP roster,Joe Mitchell,0,Man — inferred (not on CAWP women roster),Lean R,0.455882,0.544118,0.455882,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,IA-3,Iowa,Completed,Sarah Trone Garriott,1,Woman — Rutgers CAWP roster,Zach Nunn,0,Man — inferred (not on CAWP women roster),Toss-up,0.798030,0.201970,0.798030,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,IA-4,Iowa,Completed,David Dawson,0,Man — inferred (not on CAWP women roster),Chris McGowan,0,Man — inferred (not on CAWP women roster),Solid R,0.070281,0.929719,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KS-1,Kansas,Completed,Lauren Reinhold,1,Woman — Rutgers CAWP roster,Tracey Mann,0,Man — inferred (not on CAWP women roster),Solid R,0.041729,0.958271,0.041729,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KS-2,Kansas,Completed,Don Coover,0,Man — inferred (not on CAWP women roster),Derek Schmidt,0,Man — inferred (not on CAWP women roster),Solid R,0.085930,0.914070,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KS-3,Kansas,Completed,Sharice Davids,1,Woman — Rutgers CAWP roster,Eric Jenkins,0,Man — inferred (not on CAWP women roster),Solid D,0.936677,0.063323,0.936677,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KS-4,Kansas,Completed,Katy Tyndell,1,Woman — Rutgers CAWP roster,Ron Estes,0,Man — inferred (not on CAWP women roster),Solid R,0.051500,0.948500,0.051500,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KY-1,Kentucky,Completed,Drew Williams,0,Man — inferred (not on CAWP women roster),James Comer,0,Man — inferred (not on CAWP women roster),Solid R,0.052472,0.947528,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KY-2,Kentucky,Completed,Megan Wingfield,1,Woman — Rutgers CAWP roster,Brett Guthrie,0,Man — inferred (not on CAWP women roster),Solid R,0.056766,0.943234,0.056766,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KY-3,Kentucky,Completed,Morgan McGarvey,0,Man — inferred (not on CAWP women roster),Maria Rodriguez,1,Woman — Rutgers CAWP roster,Solid D,0.984856,0.015144,0.015144,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KY-4,Kentucky,Completed,Melissa Strange,1,Woman — Rutgers CAWP roster,Ed Gallrein,0,Man — inferred (not on CAWP women roster),Solid R,0.056824,0.943176,0.056824,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KY-5,Kentucky,Completed,Ned Pillersdorf,0,Man — inferred (not on CAWP women roster),Hal Rogers,0,Man — inferred (not on CAWP women roster),Solid R,0.025875,0.974125,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,KY-6,Kentucky,Completed,Zach Dembo,0,Man — inferred (not on CAWP women roster),Ralph Alvarado,0,Man — inferred (not on CAWP women roster),Likely R,0.299020,0.700980,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,LA-1,Louisiana,Future primary (Nov. 3 open primary),Unknown,0,Unknown candidate → 0,Steve Scalise,0,Man — inferred (not on CAWP women roster),Solid R,0.023493,0.976507,0.000000,Incumbent running; other party unknown Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary. Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,LA-2,Louisiana,Future primary (Nov. 3 open primary),Troy Carter,0,Man — inferred (not on CAWP women roster),Unknown,0,Unknown candidate → 0,Solid D,0.989552,0.010448,0.000000,Incumbent running; other party unknown Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary. Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,LA-3,Louisiana,Future primary (Nov. 3 open primary),Unknown,0,Unknown candidate → 0,Clay Higgins,0,Man — inferred (not on CAWP women roster),Solid R,0.021363,0.978637,0.000000,Incumbent running; other party unknown Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary. Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,LA-4,Louisiana,Future primary (Nov. 3 open primary),Unknown,0,Unknown candidate → 0,Mike Johnson,0,Man — inferred (not on CAWP women roster),Solid R,0.057143,0.942857,0.000000,Incumbent running; other party unknown Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary. Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,LA-5,Louisiana,Future primary (Nov. 3 open primary),Unknown,0,Unknown candidate → 0,Unknown,0,Unknown candidate → 0,Solid R,0.054726,0.945274,0.000000,Incumbent retiring Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary. Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-29,House,LA-6,Louisiana,Future primary (Nov. 3 open primary),Unknown,0,Unknown candidate → 0,Unknown,0,Unknown candidate → 0,Solid R,0.058764,0.941236,0.000000,Incumbent retiring Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary. Win probabilities normalized from Kalshi D/R raw prices. Female EV remains 0 pending valid candidate-winner markets for the jungle primary.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
